graph_id,layer,hits,misses,pred_hits,pred_total,cpu_experts
24,37,24,6,1,10,2
24,38,30,0,1,10,0
24,39,24,6,0,10,2
24,40,27,3,1,10,1
24,41,27,3,2,10,1
24,42,21,9,0,10,3
24,43,24,6,1,10,2
24,44,18,12,1,10,4
24,45,12,18,1,10,6
24,46,15,15,2,10,5
24,47,6,24,2,10,8
24,-1,76696,1422,1217,0,0,26293,3875,46232
25,0,9,21,0,10,7
25,1,9,21,0,10,7
25,2,6,24,0,10,8
25,3,9,21,2,10,7
25,4,6,24,1,10,8
25,5,6,24,1,10,8
25,6,6,24,1,10,8
25,7,15,15,3,10,5
25,8,12,18,0,10,6
25,9,9,21,1,10,7
25,10,21,9,0,10,3
25,11,15,15,2,10,5
25,12,15,15,0,10,5
25,13,24,6,2,10,2
25,14,18,12,5,10,4
25,15,9,21,3,10,7
25,16,15,15,0,10,5
25,17,12,18,0,10,6
25,18,9,21,0,10,7
25,19,21,9,2,10,3
25,20,9,21,3,10,7
25,21,6,24,1,10,8
25,22,12,18,0,10,6
25,23,9,21,0,10,7
25,24,15,15,1,10,5
25,25,12,18,1,10,6
25,26,21,9,2,10,3
25,27,15,15,0,10,5
25,28,21,9,2,10,3
25,29,24,6,2,10,2
25,30,24,6,2,10,2
25,31,9,21,0,10,7
25,32,9,21,1,10,7
25,33,9,21,0,10,7
25,34,6,24,1,10,8
25,35,27,3,3,10,1
25,36,9,21,0,10,7
25,37,12,18,3,10,6
25,38,9,21,3,10,7
25,39,18,12,0,10,4
25,40,12,18,0,10,6
25,41,15,15,1,10,5
25,42,15,15,4,10,5
25,43,9,21,1,10,7
25,44,18,12,3,10,4
25,45,9,21,1,10,7
25,46,12,18,2,10,6
25,47,18,12,3,10,4
25,-1,72824,1353,1097,0,0,30988,3509,38037
26,0,12,18,5,10,6
26,1,15,15,1,10,5
26,2,12,18,1,10,6
26,3,24,6,3,10,2
26,4,18,12,5,10,4
26,5,18,12,0,10,4
26,6,21,9,3,10,3
26,7,18,12,5,10,4
26,8,27,3,5,10,1
26,9,18,12,2,10,4
26,10,15,15,1,10,5
26,11,15,15,3,10,5
26,12,15,15,4,10,5
26,13,9,21,3,10,7
26,14,27,3,4,10,1
26,15,12,18,4,10,6
26,16,18,12,4,10,4
26,17,15,15,2,10,5
26,18,15,15,2,10,5
26,19,18,12,3,10,4
26,20,12,18,3,10,6
26,21,15,15,3,10,5
26,22,18,12,4,10,4
26,23,12,18,1,10,6
26,24,9,21,3,10,7
26,25,12,18,3,10,6
26,26,21,9,5,10,3
26,27,21,9,5,10,3
26,28,18,12,4,10,4
26,29,24,6,5,10,2
26,30,24,6,5,10,2
26,31,12,18,3,10,6
26,32,15,15,3,10,5
26,33,18,12,3,10,4
26,34,21,9,3,10,3
26,35,24,6,2,10,2
26,36,15,15,2,10,5
26,37,9,21,1,10,7
26,38,15,15,5,10,5
26,39,6,24,1,10,8
26,40,21,9,5,10,3
26,41,18,12,3,10,4
26,42,21,9,5,10,3
26,43,9,21,1,10,7
26,44,9,21,1,10,7
26,45,21,9,3,10,3
26,46,9,21,2,10,7
26,47,18,12,3,10,4
26,-1,67727,1293,1082,0,0,28540,3414,35465
27,0,3,27,0,10,9
27,1,12,18,0,10,6
27,2,6,24,1,10,8
27,3,12,18,1,10,6
27,4,3,27,0,10,9
27,5,15,15,0,10,5
27,6,3,27,0,10,9
27,7,9,21,0,10,7
27,8,15,15,0,10,5
27,9,9,21,0,10,7
27,10,9,21,0,10,7
27,11,12,18,0,10,6
27,12,15,15,0,10,5
27,13,24,6,1,10,2
27,14,12,18,0,10,6
27,15,9,21,2,10,7
27,16,18,12,1,10,4
27,17,12,18,0,10,6
27,18,6,24,0,10,8
27,19,15,15,1,10,5
27,20,9,21,2,10,7
27,21,6,24,0,10,8
27,22,3,27,0,10,9
27,23,9,21,0,10,7
27,24,15,15,1,10,5
27,25,12,18,1,10,6
27,26,12,18,1,10,6
27,27,18,12,1,10,4
27,28,15,15,1,10,5
27,29,18,12,1,10,4
27,30,18,12,1,10,4
27,31,15,15,4,10,5
27,32,12,18,2,10,6
27,33,12,18,1,10,6
27,34,9,21,0,10,7
27,35,9,21,2,10,7
27,36,15,15,2,10,5
27,37,12,18,2,10,6
27,38,3,27,0,10,9
27,39,18,12,2,10,4
27,40,24,6,3,10,2
27,41,15,15,2,10,5
27,42,9,21,1,10,7
27,43,15,15,1,10,5
27,44,27,3,1,10,1
27,45,24,6,1,10,2
27,46,12,18,2,10,6
27,47,12,18,1,10,6
27,-1,86121,1366,1154,0,0,35657,3950,46229
28,0,15,15,0,10,5
28,1,18,12,0,10,4
28,2,6,24,0,10,8
28,3,24,6,5,10,2
28,4,27,3,2,10,1
28,5,27,3,2,10,1
28,6,18,12,0,10,4
28,7,12,18,1,10,6
28,8,15,15,2,10,5
28,9,21,9,1,10,3
28,10,12,18,0,10,6
28,11,15,15,3,10,5
28,12,18,12,4,10,4
28,13,6,24,0,10,8
28,14,18,12,2,10,4
28,15,30,0,7,10,0
28,16,27,3,6,10,1
28,17,15,15,1,10,5
28,18,12,18,0,10,6
28,19,12,18,2,10,6
28,20,18,12,2,10,4
28,21,12,18,0,10,6
28,22,15,15,0,10,5
28,23,21,9,1,10,3
28,24,12,18,3,10,6
28,25,15,15,2,10,5
28,26,15,15,3,10,5
28,27,21,9,3,10,3
28,28,21,9,3,10,3
28,29,12,18,3,10,6
28,30,18,12,2,10,4
28,31,30,0,6,10,0
28,32,30,0,5,10,0
28,33,9,21,0,10,7
28,34,15,15,0,10,5
28,35,18,12,5,10,4
28,36,9,21,2,10,7
28,37,21,9,0,10,3
28,38,15,15,0,10,5
28,39,27,3,6,10,1
28,40,27,3,6,10,1
28,41,27,3,4,10,1
28,42,15,15,0,10,5
28,43,27,3,3,10,1
28,44,21,9,3,10,3
28,45,24,6,2,10,2
28,46,18,12,2,10,4
28,47,12,18,0,10,6
28,-1,68547,1268,1121,0,0,23854,3289,41105
29,0,21,9,0,10,3
29,1,24,6,1,10,2
29,2,21,9,2,10,3
29,3,30,0,6,10,0
29,4,30,0,5,10,0
29,5,24,6,3,10,2
29,6,30,0,0,10,0
29,7,21,9,1,10,3
29,8,24,6,5,10,2
29,9,21,9,4,10,3
29,10,15,15,4,10,5
29,11,30,0,6,10,0
29,12,30,0,4,10,0
29,13,24,6,2,10,2
29,14,24,6,4,10,2
29,15,30,0,8,10,0
29,16,30,0,9,10,0
29,17,24,6,5,10,2
29,18,21,9,0,10,3
29,19,27,3,0,10,1
29,20,24,6,4,10,2
29,21,30,0,0,10,0
29,22,27,3,1,10,1
29,23,30,0,4,10,0
29,24,21,9,2,10,3
29,25,21,9,4,10,3
29,26,24,6,3,10,2
29,27,30,0,8,10,0
29,28,27,3,2,10,1
29,29,24,6,5,10,2
29,30,27,3,5,10,1
29,31,30,0,8,10,0
29,32,30,0,3,10,0
29,33,27,3,5,10,1
29,34,30,0,0,10,0
29,35,30,0,2,10,0
29,36,27,3,1,10,1
29,37,27,3,1,10,1
29,38,30,0,0,10,0
29,39,27,3,1,10,1
29,40,30,0,1,10,0
29,41,24,6,1,10,2
29,42,30,0,1,10,0
29,43,27,3,3,10,1
29,44,27,3,0,10,1
29,45,24,6,0,10,2
29,46,24,6,0,10,2
29,47,18,12,0,10,4
29,-1,52977,1182,1047,0,0,11602,3186,37901
30,0,21,9,0,10,3
30,1,30,0,3,10,0
30,2,24,6,1,10,2
30,3,27,3,3,10,1
30,4,30,0,3,10,0
30,5,24,6,5,10,2
30,6,27,3,2,10,1
30,7,27,3,3,10,1
30,8,21,9,3,10,3
30,9,24,6,5,10,2
30,10,21,9,2,10,3
30,11,27,3,3,10,1
30,12,21,9,1,10,3
30,13,27,3,5,10,1
30,14,27,3,5,10,1
30,15,24,6,7,10,2
30,16,30,0,6,10,0
30,17,18,12,1,10,4
30,18,27,3,1,10,1
30,19,27,3,1,10,1
30,20,24,6,1,10,2
30,21,30,0,1,10,0
30,22,30,0,0,10,0
30,23,30,0,3,10,0
30,24,30,0,1,10,0
30,25,27,3,5,10,1
30,26,30,0,3,10,0
30,27,27,3,6,10,1
30,28,30,0,1,10,0
30,29,24,6,4,10,2
30,30,27,3,4,10,1
30,31,30,0,7,10,0
30,32,30,0,4,10,0
30,33,30,0,5,10,0
30,34,30,0,1,10,0
30,35,24,6,1,10,2
30,36,24,6,3,10,2
30,37,27,3,1,10,1
30,38,30,0,0,10,0
30,39,27,3,2,10,1
30,40,27,3,1,10,1
30,41,30,0,2,10,0
30,42,30,0,1,10,0
30,43,21,9,0,10,3
30,44,24,6,0,10,2
30,45,27,3,1,10,1
30,46,24,6,1,10,2
30,47,15,15,0,10,5
30,-1,56152,1746,1300,0,0,11150,4591,40117
31,0,24,6,0,10,2
31,1,30,0,3,10,0
31,2,24,6,1,10,2
31,3,30,0,6,10,0
31,4,27,3,5,10,1
31,5,30,0,3,10,0
31,6,27,3,3,10,1
31,7,30,0,2,10,0
31,8,27,3,6,10,1
31,9,30,0,6,10,0
31,10,30,0,5,10,0
31,11,27,3,7,10,1
31,12,30,0,4,10,0
31,13,27,3,7,10,1
31,14,30,0,7,10,0
31,15,30,0,9,10,0
31,16,30,0,10,10,0
31,17,30,0,7,10,0
31,18,30,0,0,10,0
31,19,30,0,5,10,0
31,20,24,6,3,10,2
31,21,24,6,0,10,2
31,22,27,3,0,10,1
31,23,24,6,2,10,2
31,24,24,6,4,10,2
31,25,27,3,5,10,1
31,26,30,0,4,10,0
31,27,27,3,7,10,1
31,28,27,3,4,10,1
31,29,24,6,6,10,2
31,30,30,0,7,10,0
31,31,30,0,8,10,0
31,32,30,0,7,10,0
31,33,30,0,5,10,0
31,34,27,3,0,10,1
31,35,24,6,2,10,2
31,36,27,3,1,10,1
31,37,18,12,1,10,4
31,38,24,6,0,10,2
31,39,21,9,2,10,3
31,40,27,3,2,10,1
31,41,27,3,3,10,1
31,42,27,3,1,10,1
31,43,18,12,1,10,4
31,44,18,12,1,10,4
31,45,21,9,1,10,3
31,46,18,12,0,10,4
31,47,18,12,0,10,4
31,-1,65787,1338,1153,0,0,9252,3519,52714
32,0,15,15,0,10,5
32,1,30,0,4,10,0
32,2,27,3,3,10,1
32,3,27,3,4,10,1
32,4,15,15,1,10,5
32,5,21,9,4,10,3
32,6,21,9,2,10,3
32,7,27,3,6,10,1
32,8,24,6,3,10,2
32,9,21,9,5,10,3
32,10,27,3,8,10,1
32,11,24,6,6,10,2
32,12,15,15,3,10,5
32,13,18,12,5,10,4
32,14,27,3,5,10,1
32,15,27,3,6,10,1
32,16,30,0,9,10,0
32,17,30,0,7,10,0
32,18,21,9,2,10,3
32,19,24,6,4,10,2
32,20,27,3,2,10,1
32,21,24,6,2,10,2
32,22,24,6,0,10,2
32,23,15,15,2,10,5
32,24,18,12,2,10,4
32,25,21,9,5,10,3
32,26,24,6,5,10,2
32,27,21,9,5,10,3
32,28,21,9,3,10,3
32,29,15,15,3,10,5
32,30,21,9,4,10,3
32,31,18,12,3,10,4
32,32,24,6,4,10,2
32,33,27,3,3,10,1
32,34,15,15,3,10,5
32,35,24,6,5,10,2
32,36,21,9,1,10,3
32,37,9,21,2,10,7
32,38,15,15,1,10,5
32,39,15,15,2,10,5
32,40,21,9,1,10,3
32,41,12,18,2,10,6
32,42,24,6,1,10,2
32,43,6,24,0,10,8
32,44,12,18,1,10,6
32,45,15,15,2,10,5
32,46,15,15,0,10,5
32,47,24,6,7,10,2
32,-1,61897,1317,1024,0,0,20749,3255,37609
33,0,18,12,4,10,4
33,1,15,15,3,10,5
33,2,9,21,1,10,7
33,3,15,15,0,10,5
33,4,12,18,1,10,6
33,5,9,21,0,10,7
33,6,12,18,2,10,6
33,7,12,18,0,10,6
33,8,18,12,1,10,4
33,9,9,21,0,10,7
33,10,18,12,1,10,4
33,11,15,15,1,10,5
33,12,12,18,0,10,6
33,13,12,18,1,10,6
33,14,15,15,0,10,5
33,15,6,24,0,10,8
33,16,15,15,1,10,5
33,17,15,15,1,10,5
33,18,18,12,1,10,4
33,19,18,12,4,10,4
33,20,6,24,0,10,8
33,21,6,24,0,10,8
33,22,15,15,1,10,5
33,23,15,15,0,10,5
33,24,12,18,1,10,6
33,25,12,18,0,10,6
33,26,21,9,2,10,3
33,27,15,15,1,10,5
33,28,15,15,1,10,5
33,29,12,18,1,10,6
33,30,12,18,2,10,6
33,31,9,21,0,10,7
33,32,6,24,1,10,8
33,33,18,12,2,10,4
33,34,18,12,0,10,4
33,35,15,15,2,10,5
33,36,12,18,1,10,6
33,37,6,24,0,10,8
33,38,18,12,2,10,4
33,39,21,9,2,10,3
33,40,21,9,3,10,3
33,41,18,12,2,10,4
33,42,6,24,0,10,8
33,43,9,21,2,10,7
33,44,6,24,0,10,8
33,45,6,24,0,10,8
33,46,9,21,1,10,7
33,47,12,18,2,10,6
33,-1,74745,1353,1135,0,0,33697,3666,37081
34,0,9,21,2,10,7
34,1,3,27,3,10,9
34,2,6,24,0,10,8
34,3,15,15,4,10,5
34,4,15,15,2,10,5
34,5,12,18,2,10,6
34,6,18,12,1,10,4
34,7,12,18,2,10,6
34,8,15,15,3,10,5
34,9,9,21,1,10,7
34,10,12,18,1,10,6
34,11,15,15,2,10,5
34,12,9,21,3,10,7
34,13,6,24,1,10,8
34,14,18,12,1,10,4
34,15,18,12,1,10,4
34,16,30,0,6,10,0
34,17,27,3,4,10,1
34,18,18,12,1,10,4
34,19,27,3,3,10,1
34,20,24,6,0,10,2
34,21,18,12,2,10,4
34,22,21,9,5,10,3
34,23,27,3,4,10,1
34,24,27,3,3,10,1
34,25,21,9,3,10,3
34,26,24,6,1,10,2
34,27,30,0,3,10,0
34,28,21,9,3,10,3
34,29,30,0,4,10,0
34,30,30,0,1,10,0
34,31,30,0,4,10,0
34,32,30,0,2,10,0
34,33,30,0,4,10,0
34,34,24,6,0,10,2
34,35,27,3,3,10,1
34,36,18,12,1,10,4
34,37,12,18,1,10,6
34,38,18,12,2,10,4
34,39,21,9,0,10,3
34,40,21,9,0,10,3
34,41,12,18,1,10,6
34,42,15,15,3,10,5
34,43,9,21,1,10,7
34,44,12,18,1,10,6
34,45,12,18,3,10,6
34,46,18,12,2,10,4
34,47,18,12,3,10,4
34,-1,69417,1569,1285,0,0,25397,4254,39468
35,0,9,21,0,10,7
35,1,9,21,0,10,7
35,2,12,18,1,10,6
35,3,9,21,2,10,7
35,4,12,18,0,10,6
35,5,9,21,1,10,7
35,6,12,18,1,10,6
35,7,15,15,2,10,5
35,8,18,12,3,10,4
35,9,9,21,3,10,7
35,10,21,9,0,10,3
35,11,18,12,3,10,4
35,12,18,12,1,10,4
35,13,18,12,1,10,4
35,14,18,12,1,10,4
35,15,9,21,0,10,7
35,16,12,18,1,10,6
35,17,15,15,0,10,5
35,18,9,21,2,10,7
35,19,15,15,2,10,5
35,20,6,24,0,10,8
35,21,6,24,0,10,8
35,22,15,15,2,10,5
35,23,9,21,0,10,7
35,24,15,15,1,10,5
35,25,9,21,1,10,7
35,26,18,12,1,10,4
35,27,9,21,0,10,7
35,28,21,9,2,10,3
35,29,21,9,2,10,3
35,30,18,12,1,10,4
35,31,12,18,0,10,6
35,32,15,15,0,10,5
35,33,21,9,0,10,3
35,34,6,24,0,10,8
35,35,15,15,1,10,5
35,36,12,18,0,10,6
35,37,9,21,1,10,7
35,38,15,15,2,10,5
35,39,15,15,1,10,5
35,40,21,9,2,10,3
35,41,18,12,2,10,4
35,42,18,12,2,10,4
35,43,18,12,0,10,4
35,44,18,12,0,10,4
35,45,12,18,1,10,6
35,46,15,15,4,10,5
35,47,21,9,4,10,3
35,-1,74860,1417,1103,0,0,27854,3567,43149
36,0,12,18,5,10,6
36,1,18,12,1,10,4
36,2,15,15,3,10,5
36,3,21,9,4,10,3
36,4,18,12,3,10,4
36,5,18,12,1,10,4
36,6,18,12,4,10,4
36,7,18,12,5,10,4
36,8,21,9,3,10,3
36,9,12,18,1,10,6
36,10,21,9,0,10,3
36,11,21,9,3,10,3
36,12,18,12,3,10,4
36,13,21,9,3,10,3
36,14,21,9,3,10,3
36,15,9,21,3,10,7
36,16,15,15,3,10,5
36,17,15,15,3,10,5
36,18,18,12,2,10,4
36,19,18,12,4,10,4
36,20,15,15,2,10,5
36,21,12,18,2,10,6
36,22,15,15,3,10,5
36,23,6,24,0,10,8
36,24,9,21,2,10,7
36,25,6,24,2,10,8
36,26,18,12,2,10,4
36,27,18,12,4,10,4
36,28,15,15,1,10,5
36,29,18,12,3,10,4
36,30,21,9,2,10,3
36,31,9,21,2,10,7
36,32,9,21,2,10,7
36,33,15,15,1,10,5
36,34,18,12,0,10,4
36,35,18,12,2,10,4
36,36,15,15,2,10,5
36,37,9,21,1,10,7
36,38,21,9,5,10,3
36,39,9,21,0,10,7
36,40,18,12,1,10,4
36,41,18,12,3,10,4
36,42,18,12,2,10,4
36,43,12,18,0,10,6
36,44,15,15,1,10,5
36,45,12,18,1,10,6
36,46,15,15,2,10,5
36,47,12,18,0,10,6
36,-1,74079,1641,1317,0,0,27776,4201,41793
37,0,3,27,1,10,9
37,1,6,24,1,10,8
37,2,6,24,1,10,8
37,3,21,9,6,10,3
37,4,12,18,1,10,6
37,5,18,12,2,10,4
37,6,15,15,1,10,5
37,7,6,24,0,10,8
37,8,15,15,1,10,5
37,9,15,15,2,10,5
37,10,9,21,2,10,7
37,11,21,9,3,10,3
37,12,9,21,2,10,7
37,13,15,15,1,10,5
37,14,18,12,3,10,4
37,15,24,6,6,10,2
37,16,24,6,6,10,2
37,17,21,9,4,10,3
37,18,15,15,1,10,5
37,19,15,15,1,10,5
37,20,18,12,1,10,4
37,21,12,18,0,10,6
37,22,9,21,0,10,7
37,23,9,21,2,10,7
37,24,9,21,1,10,7
37,25,21,9,5,10,3
37,26,15,15,2,10,5
37,27,21,9,4,10,3
37,28,15,15,3,10,5
37,29,18,12,2,10,4
37,30,24,6,1,10,2
37,31,12,18,1,10,6
37,32,21,9,2,10,3
37,33,15,15,1,10,5
37,34,12,18,0,10,6
37,35,15,15,2,10,5
37,36,9,21,2,10,7
37,37,9,21,1,10,7
37,38,12,18,0,10,6
37,39,9,21,1,10,7
37,40,18,12,1,10,4
37,41,9,21,0,10,7
37,42,12,18,0,10,6
37,43,6,24,1,10,8
37,44,9,21,0,10,7
37,45,9,21,1,10,7
37,46,15,15,2,10,5
37,47,18,12,2,10,4
37,-1,91467,1493,1125,0,0,40029,3884,47253
38,0,3,27,1,10,9
38,1,9,21,0,10,7
38,2,6,24,1,10,8
38,3,12,18,0,10,6
38,4,12,18,0,10,6
38,5,15,15,1,10,5
38,6,9,21,0,10,7
38,7,9,21,1,10,7
38,8,18,12,0,10,4
38,9,12,18,0,10,6
38,10,12,18,0,10,6
38,11,12,18,0,10,6
38,12,18,12,0,10,4
38,13,18,12,1,10,4
38,14,15,15,0,10,5
38,15,9,21,0,10,7
38,16,21,9,1,10,3
38,17,15,15,0,10,5
38,18,9,21,2,10,7
38,19,15,15,1,10,5
38,20,15,15,0,10,5
38,21,6,24,0,10,8
38,22,3,27,0,10,9
38,23,15,15,0,10,5
38,24,9,21,0,10,7
38,25,15,15,0,10,5
38,26,12,18,2,10,6
38,27,12,18,1,10,6
38,28,21,9,2,10,3
38,29,21,9,0,10,3
38,30,15,15,0,10,5
38,31,9,21,0,10,7
38,32,9,21,1,10,7
38,33,15,15,0,10,5
38,34,9,21,3,10,7
38,35,6,24,0,10,8
38,36,12,18,1,10,6
38,37,9,21,2,10,7
38,38,6,24,1,10,8
38,39,12,18,2,10,6
38,40,21,9,0,10,3
38,41,6,24,0,10,8
38,42,18,12,2,10,4
38,43,18,12,1,10,4
38,44,18,12,0,10,4
38,45,15,15,1,10,5
38,46,12,18,1,10,6
38,47,0,30,0,10,10
38,-1,81653,1593,1175,0,0,32284,3758,45329
39,0,6,24,0,10,8
39,1,15,15,0,10,5
39,2,12,18,1,10,6
39,3,24,6,4,10,2
39,4,24,6,1,10,2
39,5,21,9,1,10,3
39,6,18,12,1,10,4
39,7,15,15,1,10,5
39,8,6,24,2,10,8
39,9,18,12,1,10,4
39,10,15,15,0,10,5
39,11,18,12,3,10,4
39,12,18,12,0,10,4
39,13,12,18,1,10,6
39,14,18,12,4,10,4
39,15,21,9,4,10,3
39,16,21,9,6,10,3
39,17,12,18,2,10,6
39,18,15,15,0,10,5
39,19,12,18,1,10,6
39,20,24,6,5,10,2
39,21,6,24,0,10,8
39,22,15,15,0,10,5
39,23,15,15,1,10,5
39,24,12,18,1,10,6
39,25,15,15,2,10,5
39,26,24,6,3,10,2
39,27,27,3,5,10,1
39,28,18,12,3,10,4
39,29,9,21,1,10,7
39,30,24,6,4,10,2
39,31,15,15,4,10,5
39,32,15,15,2,10,5
39,33,21,9,2,10,3
39,34,18,12,0,10,4
39,35,18,12,2,10,4
39,36,18,12,2,10,4
39,37,21,9,0,10,3
39,38,21,9,0,10,3
39,39,15,15,1,10,5
39,40,21,9,0,10,3
39,41,24,6,1,10,2
39,42,18,12,1,10,4
39,43,18,12,0,10,4
39,44,18,12,1,10,4
39,45,18,12,1,10,4
39,46,15,15,0,10,5
39,47,12,18,0,10,6
39,-1,77254,1266,1045,0,0,26510,3378,47017
